! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! AeroElasticSE FAST driver
! line
! line
! ------------------------------------------------------------------------------
DEFAULT                  InterpOrd   ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1                        NonDimArea  ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
0                        NumCoords   ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
AF04_BL.txt              BL_file     ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
1                        NumTabs     ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1 
! ------------------------------------------------------------------------------
3.000000                 Re          ! Reynolds number in millions
0                        Ctrl        ! Control setting (must be 0 for current AirfoilInfo)
True                     InclUAdata  ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
0.000000                 alpha0      ! 0-lift angle of attack, depends on airfoil.
0.000000                 alpha1      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
0.000000                 alpha2      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
1.000000                 eta_e       ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
0.000000                 C_nalpha    ! Slope of the 2D normal force coefficient curve. (1/rad)
Default                  T_f0        ! Initial value of the time constant associated with Df in the expression of Df and f. [default = 3]
Default                  T_V0        ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
Default                  T_p         ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
Default                  T_VL        ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
Default                  b1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
Default                  b2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
Default                  b5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
Default                  A1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
Default                  A2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
Default                  A5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
0.000000                 S1          ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S2          ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S3          ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S4          ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 Cn1         ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
0.000000                 Cn2         ! As Cn1 for negative AOAs.
Default                  St_sh       ! Strouhal's shedding frequency constant.  [default = 0.19]
0.000000                 Cd0         ! 2D drag coefficient value at 0-lift.
0.000000                 Cm0         ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
0.000000                 k0          ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
0.000000                 k1          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k2          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k3          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k1_hat      ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
Default                  x_cp_bar    ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
Default                  UACutout    ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
Default                  filtCutOff  ! Cut-off frequency (-3 dB corner frequency) for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (Hz) [default = 20]
!........................................
! Table of aerodynamics coefficients
360                      NumAlf      ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
  -180.000 -0.052283  0.006000 -0.019688
  -179.000  0.042917  0.006468  0.016148
  -178.000  0.138117  0.007870  0.051741
  -177.000  0.233317  0.010205  0.087076
  -176.000  0.328517  0.013467  0.122140
  -175.000  0.423717  0.017651  0.156919
  -174.000  0.518890  0.022752  0.191388
  -173.000  0.611071  0.028763  0.224451
  -172.000  0.682677  0.035674  0.249728
  -171.000  0.702009  0.043477  0.255894
  -170.000  0.656618  0.052161  0.238835
  -169.000  0.578149  0.061714  0.210294
  -168.000  0.506734  0.072123  0.184746
  -167.000  0.458392  0.083376  0.167799
  -166.000  0.431524  0.095457  0.158746
  -165.000  0.419958  0.108351  0.155299
  -164.000  0.418294  0.122041  0.155492
  -163.000  0.422797  0.136509  0.157980
  -162.000  0.431055  0.151738  0.161902
  -161.000  0.441532  0.167707  0.166718
  -160.000  0.453240  0.184397  0.172083
  -159.000  0.465536  0.201786  0.177778
  -158.000  0.477987  0.219853  0.183657
  -157.000  0.490300  0.238575  0.189627
  -156.000  0.502271  0.257928  0.195624
  -155.000  0.513754  0.277889  0.201604
  -154.000  0.524646  0.298431  0.207540
  -153.000  0.534869  0.319531  0.213411
  -152.000  0.544370  0.341161  0.219206
  -151.000  0.553105  0.363295  0.224917
  -150.000  0.561045  0.385905  0.230538
  -149.000  0.568170  0.408963  0.236069
  -148.000  0.574462  0.432442  0.241509
  -147.000  0.579914  0.456312  0.246858
  -146.000  0.584518  0.480543  0.252118
  -145.000  0.588273  0.505107  0.257292
  -144.000  0.591180  0.529973  0.262382
  -143.000  0.593241  0.555110  0.267391
  -142.000  0.594463  0.580488  0.272322
  -141.000  0.594853  0.606075  0.277177
  -140.000  0.594420  0.631842  0.281960
  -139.000  0.593174  0.657755  0.286673
  -138.000  0.591127  0.683784  0.291318
  -137.000  0.588293  0.709897  0.295898
  -136.000  0.584686  0.736063  0.300413
  -135.000  0.580321  0.762249  0.304866
  -134.000  0.575214  0.788424  0.309257
  -133.000  0.569382  0.814557  0.313587
  -132.000  0.562843  0.840614  0.317856
  -131.000  0.555615  0.866566  0.322064
  -130.000  0.547717  0.892381  0.326211
  -129.000  0.539169  0.918028  0.330294
  -128.000  0.529990  0.943475  0.334314
  -127.000  0.520201  0.968692  0.338268
  -126.000  0.509821  0.993649  0.342153
  -125.000  0.498873  1.018316  0.345967
  -124.000  0.487378  1.042663  0.349708
  -123.000  0.475355  1.066661  0.353371
  -122.000  0.462828  1.090281  0.356954
  -121.000  0.449818  1.113495  0.360452
  -120.000  0.436345  1.136275  0.363861
  -119.000  0.422432  1.158593  0.367176
  -118.000  0.408101  1.180424  0.370394
  -117.000  0.393373  1.201740  0.373509
  -116.000  0.378269  1.222517  0.376515
  -115.000  0.362811  1.242729  0.379409
  -114.000  0.347020  1.262353  0.382184
  -113.000  0.330917  1.281365  0.384836
  -112.000  0.314523  1.299742  0.387358
  -111.000  0.297859  1.317462  0.389746
  -110.000  0.280945  1.334505  0.391994
  -109.000  0.263801  1.350850  0.394096
  -108.000  0.246448  1.366477  0.396049
  -107.000  0.228904  1.381368  0.397846
  -106.000  0.211191  1.395506  0.399483
  -105.000  0.193326  1.408872  0.400954
  -104.000  0.175011  1.421452  0.402234
  -103.000  0.156905  1.433231  0.403364
  -102.000  0.138702  1.444194  0.404315
  -101.000  0.120421  1.454329  0.405085
  -100.000  0.102080  1.463623  0.405668
   -99.000  0.083696  1.472065  0.406064
   -98.000  0.065287  1.479646  0.406268
   -97.000  0.046868  1.486356  0.406278
   -96.000  0.028458  1.492187  0.406092
   -95.000  0.010071  1.497133  0.405709
   -94.000 -0.008275  1.501188  0.405126
   -93.000 -0.026566  1.504346  0.404344
   -92.000 -0.044784  1.506604  0.403361
   -91.000 -0.062917  1.507960  0.402178
   -90.000 -0.080947  1.508411  0.400795
   -89.000 -0.098860  1.507957  0.399213
   -88.000 -0.116642  1.506599  0.397432
   -87.000 -0.134279  1.504339  0.395455
   -86.000 -0.151755  1.501178  0.393284
   -85.000 -0.169058  1.497121  0.390921
   -84.000 -0.186173  1.492173  0.388368
   -83.000 -0.203086  1.486339  0.385630
   -82.000 -0.219784  1.479626  0.382709
   -81.000 -0.236253  1.472043  0.379609
   -80.000 -0.252481  1.463598  0.376336
   -79.000 -0.268454  1.454301  0.372892
   -78.000 -0.284159  1.444164  0.369284
   -77.000 -0.299584  1.433198  0.365517
   -76.000 -0.314715  1.421416  0.361595
   -75.000 -0.329541  1.408833  0.357526
   -74.000 -0.344048  1.395463  0.353313
   -73.000 -0.358224  1.381323  0.348965
   -72.000 -0.372057  1.366428  0.344487
   -71.000 -0.385534  1.350797  0.339885
   -70.000 -0.398645  1.334449  0.335167
   -69.000 -0.411376  1.317402  0.330338
   -68.000 -0.423715  1.299678  0.325407
   -67.000 -0.435652  1.281296  0.320379
   -66.000 -0.447174  1.262280  0.315262
   -65.000 -0.458271  1.242652  0.310062
   -64.000 -0.468929  1.222434  0.304787
   -63.000 -0.479140  1.201652  0.299444
   -62.000 -0.488890  1.180331  0.294038
